Frame,Nose_Tip_X,Nose_Tip_Y,Chin_X,Chin_Y,Distance
698,717,394,703,496,102.9563014099
699,714,392,701,495,103.817146946
700,711,389,699,493,104.6900186264
701,708,387,696,491,104.6900186264
702,706,385,697,490,105.3850084215
703,706,381,695,487,106.5692263273
704,705,379,694,485,106.5692263273
705,704,376,693,484,108.55873986
706,704,374,692,482,108.6646216576
707,704,371,693,481,110.5486318323
708,703,371,692,479,108.55873986
709,703,370,692,478,108.55873986
710,703,368,691,478,110.652609549
711,702,367,690,478,111.6467643956
712,702,366,689,478,112.7519401163
713,702,364,689,478,114.7388338794
714,702,364,689,479,115.7324500734
715,703,362,689,478,116.8417733518
716,704,361,689,477,116.9658069694
717,704,359,690,476,117.8346298844
718,705,358,690,475,117.957619508
719,706,357,690,475,119.0798051728
720,706,355,689,474,120.2081528017
721,706,354,690,474,121.0619676034
722,707,352,691,472,121.0619676034
723,709,351,692,471,121.1981848049
724,710,350,693,470,121.1981848049
725,710,349,693,469,121.1981848049
726,711,347,693,468,122.3315167894
727,710,347,694,467,121.0619676034
728,710,348,693,468,121.1981848049
729,710,347,695,469,122.9186723
730,710,348,694,469,122.0532670599
731,711,348,696,470,122.9186723
732,710,349,695,471,122.9186723
733,710,351,696,472,121.8072247447
734,711,352,695,473,122.0532670599
735,711,352,696,474,122.9186723
736,711,352,696,474,122.9186723
737,711,353,696,474,121.9262071911
738,712,354,697,475,121.9262071911
739,713,354,697,475,122.0532670599
740,713,355,697,476,122.0532670599
741,713,356,696,476,121.1981848049
742,713,355,696,478,124.1692393469
743,710,358,695,478,120.9338662245
744,711,358,696,479,121.9262071911
745,710,359,695,479,120.9338662245
746,710,359,695,479,120.9338662245
747,709,359,694,479,120.9338662245
748,708,360,694,480,120.8139064843
749,708,360,693,479,119.9416524815
750,707,360,692,478,118.9495691459
751,707,359,692,478,119.9416524815
752,706,359,692,479,120.8139064843
753,706,360,692,479,119.8206993804
754,707,360,692,478,118.9495691459
755,707,359,692,478,119.9416524815
756,707,358,692,478,120.9338662245
