Frame,Nose_Tip_X,Nose_Tip_Y,Chin_X,Chin_Y,Distance
673,736,432,728,547,115.277925
674,736,431,727,547,116.3486141
675,737,430,728,547,117.3456433
676,737,429,728,546,117.3456433
677,736,429,727,553,124.3261839
678,737,429,727,558,129.3870164
679,736,430,726,558,128.3900308
680,735,429,724,559,130.4645546
681,737,429,727,559,130.3840481
682,737,429,730,553,124.1974235
683,737,429,731,550,121.148669
684,739,429,731,549,120.266371
685,739,430,731,547,117.2731853
686,739,431,730,549,118.3427226
687,739,432,730,547,115.3516363
688,740,433,730,549,116.4302366
689,741,434,730,549,115.5248891
690,740,434,732,550,116.2755348
691,741,433,734,552,119.2057046
692,743,434,735,553,119.2686044
693,743,433,735,557,124.2577965
694,744,433,735,557,124.3261839
695,743,434,735,559,125.2557384
696,744,433,738,559,126.1427762
697,746,433,740,555,122.1474519
698,749,430,742,550,120.2039933
699,754,429,745,545,116.3486141
700,757,426,745,543,117.6137747
701,762,424,747,542,118.9495691
702,767,425,750,540,116.2497312
703,770,422,752,538,117.3882447
704,774,420,756,536,117.3882447
705,778,419,761,535,117.239072
706,780,415,761,535,121.4948559
707,783,411,763,535,125.6025477
708,786,409,763,537,130.0499904
709,784,409,761,538,131.0343466
710,782,412,758,541,131.2135664
711,780,412,758,537,126.9212354
712,774,408,751,532,126.1150269
713,772,406,750,531,126.9212354
714,768,406,751,528,123.1787319
715,765,408,750,527,119.9416525
716,763,409,749,527,118.8276062
717,760,410,748,526,116.6190379
718,757,408,746,526,118.5116028
719,754,408,744,525,117.4265728
720,752,407,743,525,118.3427226
721,751,407,743,526,119.2686044
722,748,406,742,526,120.1499064
723,747,407,742,531,124.1007655
724,748,407,742,535,128.1405478
725,747,409,741,538,129.1394595
726,748,407,744,535,128.0624847
727,748,407,745,530,123.0365799
728,748,405,744,529,124.0644994
729,747,405,742,528,123.1015841
730,747,405,740,526,121.2023102
731,747,402,740,524,122.2006547
732,749,401,742,523,122.2006547
733,749,401,742,523,122.2006547
734,750,402,742,522,120.266371
735,750,402,742,523,121.2641744
736,751,402,742,523,121.3342491
737,752,401,741,529,128.4717868
738,753,402,740,530,128.6584626
739,754,403,741,534,131.6434579
740,755,403,741,535,132.740348
741,756,404,740,536,132.9661611
742,756,403,743,532,129.6533841
